Random Sorting,Country,Age,Gender,Tabs or Spaces,Years IT / Programming Experience,Occupation,Desktop Operating System,Desktop Operating System: write-in,Current Lang & Tech: Android,Current Lang & Tech: Arduino,Current Lang & Tech: AngularJS,Current Lang & Tech: C,Current Lang & Tech: C++,Current Lang & Tech: C++11,Current Lang & Tech: C#,Current Lang & Tech: Cassandra,Current Lang & Tech: CoffeeScript,Current Lang & Tech: Cordova,Current Lang & Tech: Clojure,Current Lang & Tech: Cloud,Current Lang & Tech: Dart,Current Lang & Tech: F#,Current Lang & Tech: Go,Current Lang & Tech: Hadoop,Current Lang & Tech: Haskell,Current Lang & Tech: iOS,Current Lang & Tech: Java,Current Lang & Tech: JavaScript,Current Lang & Tech: LAMP,Current Lang & Tech: Matlab,Current Lang & Tech: MongoDB,Current Lang & Tech: Node.js,Current Lang & Tech: Objective-C,Current Lang & Tech: Perl,Current Lang & Tech: PHP,Current Lang & Tech: Python,Current Lang & Tech: R,Current Lang & Tech: Redis,Current Lang & Tech: Ruby,Current Lang & Tech: Rust,Current Lang & Tech: Salesforce,Current Lang & Tech: Scala,Current Lang & Tech: Sharepoint,Current Lang & Tech: Spark,Current Lang & Tech: SQL,Current Lang & Tech: SQL Server,Current Lang & Tech: Swift,Current Lang & Tech: Visual Basic,Current Lang & Tech: Windows Phone,Current Lang & Tech: Wordpress,Current Lang & Tech: Write-In,Future Lang & Tech: Android,Future Lang & Tech: Arduino,Future Lang & Tech: AngularJS,Future Lang & Tech: C,Future Lang & Tech: C++,Future Lang & Tech: C++11,Future Lang & Tech: C#,Future Lang & Tech: Cassandra,Future Lang & Tech: CoffeeScript,Future Lang & Tech: Cordova,Future Lang & Tech: Clojure,Future Lang & Tech: Cloud,Future Lang & Tech: Dart,Future Lang & Tech: F#,Future Lang & Tech: Go,Future Lang & Tech: Hadoop,Future Lang & Tech: Haskell,Future Lang & Tech: iOS,Future Lang & Tech: Java,Future Lang & Tech: JavaScript,Future Lang & Tech: LAMP,Future Lang & Tech: Matlab,Future Lang & Tech: MongoDB,Future Lang & Tech: Node.js,Future Lang & Tech: Objective-C,Future Lang & Tech: Perl,Future Lang & Tech: PHP,Future Lang & Tech: Python,Future Lang & Tech: R,Future Lang & Tech: Redis,Future Lang & Tech: Ruby,Future Lang & Tech: Rust,Future Lang & Tech: Salesforce,Future Lang & Tech: Scala,Future Lang & Tech: Sharepoint,Future Lang & Tech: Spark,Future Lang & Tech: SQL,Future Lang & Tech: SQL Server,Future Lang & Tech: Swift,Future Lang & Tech: Visual Basic,Future Lang & Tech: Windows Phone,Future Lang & Tech: Wordpress,Future Lang & Tech: Write-In,Training & Education: No formal training,Training & Education: On the job,Training & Education: Boot camp or night school,Training & Education: Online Class,Training & Education: Mentorship,Training & Education: Industry certification,"Training & Education: Some college, but no CS degree",Training & Education: BS in CS,Training & Education: Masters in CS,Training & Education: PhD in CS,Training & Education: Other,Compensation,Compensation: midpoint,Employment Status,Industry,Job Satisfaction,Purchasing Power,Remote Status,Changed Jobs in last 12 Months,Open to new job opportunities,Most important aspect of new job opportunity: Salary,Most important aspect of new job opportunity: Equity,Most important aspect of new job opportunity: Important decisions,Most important aspect of new job opportunity: Health insurance,Most important aspect of new job opportunity: Industry,Most important aspect of new job opportunity: Tech stack,Most important aspect of new job opportunity: Company size,Most important aspect of new job opportunity: Company stage,Most important aspect of new job opportunity: Work - Life balance,Most important aspect of new job opportunity: Advancement,Most important aspect of new job opportunity: Job title,Most important aspect of new job opportunity: Office location,Most important aspect of new job opportunity: Quality of colleagues,Most important aspect of new job opportunity: Company culture,Most important aspect of new job opportunity: Company reputation,Most important aspect of new job opportunity: Building something that matters,Most important aspect of new job opportunity: Remote working,Most important aspect of new job opportunity: Flexible work options,How important is remote when evaluating new job opportunity?,Most annoying about job search: Finding time,Most annoying about job search: Finding job I'm qualified for,Most annoying about job search: Finding interesting job,Most annoying about job search: Interesting companies rarely respond,Most annoying about job search: Writing and updating CV,Most annoying about job search: Taking time off work to interview,Most annoying about job search: The Interview,How often contacted by recruiters,Perception of recruiter contact,Perception of contact form: Email,Perception of contact form: LinkedIn,Perception of contact form: Xing,Perception of contact form: Phone,Perception of contact form: Stack Overflow Careers,Perception of contact form: Twitter,Perception of contact form: Facebook,Appealing message traits: Message is personalized,Appealing message traits: Code or projects mentioned,Appealing message traits: Stack Overflow activity mentioned,Appealing message traits: Team described,Appealing message traits: Company culture described,Appealing message traits: Salary information,Appealing message traits: Benefits & Perks,Appealing message traits: Stack Overflow Company Page,Most urgent info about job opportunity: Salary,Most urgent info about job opportunity: Benefits,Most urgent info about job opportunity: Company name,Most urgent info about job opportunity: Tech stack,Most urgent info about job opportunity: Office location,Most urgent info about job opportunity: Job title,Most urgent info about job opportunity: Colleagues,Most urgent info about job opportunity: Product details,Who do you want to communicate with about a new job opportunity: Headhunter,Who do you want to communicate with about a new job opportunity: In-house recruiter,Who do you want to communicate with about a new job opportunity: In-house tech recruiter,Who do you want to communicate with about a new job opportunity: Manager,Who do you want to communicate with about a new job opportunity: Developer,How can companies improve interview process: More live code,How can companies improve interview process: Flexible interview schedule,How can companies improve interview process: Remote interviews,How can companies improve interview process: Introduce me to boss,How can companies improve interview process: Introduce me to team,How can companies improve interview process: Gimme coffee,How can companies improve interview process: Show me workplace,How can companies improve interview process: Fewer brainteasers,How can companies improve interview process: Better preparation,Why try Stack Overflow Careers: No spam,Why try Stack Overflow Careers: Jobs site for programmers,Why try Stack Overflow Careers: Selection of revelant jobs,Why try Stack Overflow Careers: Showcase Stack Overflow activity,Why try Stack Overflow Careers: Jobs are on Stack Overflow,Why try Stack Overflow Careers: Other,How many caffeinated beverages per day?,How many hours programming as hobby per week?,How frequently land on or read Stack Overflow,Preferred text editor,Preferred text editor: write-in,Prefered IDE theme,Source control used: Git,Source control used: Mercurial,Source control used: SVN,Source control used: CVS,Source control used: Perforce,Source control used: TFS,Source control used: DCVS,Source control used: Bitkeeper,Source control used: Legacy / Custom,Source control used: I don't use source control,Source control used: write-in,Prefered Source Control,Prefered Source Control: write-in,Why use Stack Overflow: Help for job,Why use Stack Overflow: To give help,Why use Stack Overflow: Can't do job without it,Why use Stack Overflow: Maintain online presence,Why use Stack Overflow: Demonstrate expertise,Why use Stack Overflow: Communicate with others,Why use Stack Overflow: Receive help on personal projects,Why use Stack Overflow: Love to learn,Why use Stack Overflow: I don't use Stack Overflow,How often are Stack Overflow's answers helpful,Why answer: Help a programmer in need,Why answer: Help future programmers,Why answer: Demonstrate expertise,Why answer: Self promotion,Why answer: Sense of responsibility to developers,Why answer: No idea,Why answer: I don't answer and I don't want to,Why answer: I don't answer but I want to
0.685155616,United States,< 20,Female,Spaces,1 - 2 years,Student,Mac OS X,,,,,C,,,,,,,,,,,,,,,Java,,,,,,Objective-C,,,,,,,,,,,,,,,,,,,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,Some college coursework in Computer Science (or related field) but no degree,,,,,Unemployed,Unemployed,I'm a student,,,,,No (I'm a student),I am not interested in other job opportunities,,,,,,,,,Work/life balance,,,,Quality of colleagues,,,Building something that matters,,,Somewhat important,,Finding an open job that I'm qualified for,,Interesting companies rarely respond,,,The interview process,Rarely,I wish more recruiters contacted me!,Tolerate,Hate,I don't have an account,Hate,Tolerate,Hate,Hate,Message is personalized,,,Team I would be working with isædescribed,Company culture is described,,,,,Benefits,,,,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,,Be more flexible about interview scheduling,,,Introduce me to the team,,,Fewer brainteasers,,,It's a jobs site specificallyæfor programmers,,,Because the jobs ads are right there on Stack Overflow,,0,1-2 hours per week,Multipleætimes a day,Sublime Text,,Dark,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,,It feels good to demonstrate my expertise.,Demonstrating my expertise will benefit me,,,,"I don't answer much (or at all), but I want to answer more"
0.76905749,France,25-29,Male,Tabs,2 - 5 years,Embedded application developer,Ubuntu,,,,,C,,,C#,,,,,,,,,,,,,,LAMP,,,Node.js,,,PHP,Python,,,,,,,,,,,,,,Wordpress,,,,,C,,,,,,,,,,,,,,,,JavaScript,,,,Node.js,,Perl,PHP,Python,,,Ruby,,,,,,,,,,,,,,,,,,,,,Masters Degree in Computer Science (or related field),,,"$60,000 - $80,000",70000,Employed full-time,Consumer Products,I love my job,"I influence purchasing decisions, but don't have final approval",Never,Yes,I am not interested in other job opportunities,,,Ability to make or influence important decisions,,,Tech stack,,,,,,,,,,Building something that matters,,,Not important,Finding time to job search,,Searching for a job that seems interesting,,,Taking time off work to interview,,Rarely,"Please, make the recruiter spamŒæstop",Great,Tolerate,I don't have an account,Hate,Great,Hate,Hate,Message is personalized,,,Team I would be working with isædescribed,,Salary information is provided,,,,,,Tech stack,,Job title,People I would be working with,,Hate,Hate,Tolerate,Great,Great,,,,,Introduce me to the team,Offer me a decent cup of coffee,Show me the space in which I will work,,,,It's a jobs site specificallyæfor programmers,,,,,3,20+ hours per week,Multipleætimes a day,Vim,,I don't use an IDE,Git,,,,,,,,,,,Git,,To get help for my job,,,,,,,,,Always,,My answer will help lots of people who have the same problem in the future,,,,,,
0.895999086,United States,20-24,Male,Tabs,1 - 2 years,Back-end web developer,Windows 7,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL Server,,,,,,,Arduino / Raspberry Pi,,,,,C#,,,,,,,,,,,,Java,,,,,,,,,,,,Ruby,,,,Sharepoint,,,SQL Server,,,,,,,On-the-job training,,,,,,Bachelor of Science in Computer Science (or related field),,,,"$40,000 - $60,000",50000,Employed full-time,Software Products,Other (please specify),I can recommend or request products,I rarely work remote,No,I am open to new job opportunities,Salary,,,,,,,,,,,,Quality of colleagues,Company culture,,,,,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,,,Taking time off work to interview,,Rarely,I wish more recruiters contacted me!,Great,Great,I don't have an account,Tolerate,Great,Hate,Hate,Message is personalized,,,Team I would be working with isædescribed,,,,Stack Overflow Careers Company Page is linked,Salary,,,Tech stack,Office location,,People I would be working with,Details about the product or project I'd be working on,Hate,Tolerate,Great,Great,Great,,Be more flexible about interview scheduling,,,Introduce me to the team,,,Fewer brainteasers,,,,Goodæselection of relevant jobs,,,,1,2-5 hours per week,Once a week,NotePad++,,Dark,,,,,,TFS,,,,,,,,,,,,,,To receive help onæmy personal projects,Because I love to learn,,Sometimes,It feels good to help a programmer in need,,,,,I have no idea why I answer but I do it anyway,,
0.089081688,Iran,20-24,Male,,2 - 5 years,Full-stack web developer,Windows 8,,,,,,C++,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,SQL Server,,Visual Basic,,,,,,AngularJS,,,,,,,,,,,,,,,,,,,,MongoDB,,,,,,,,,,,,,,,,,,Windows Phone,,,,,,,,,,Bachelor of Science in Computer Science (or related field),Masters Degree in Computer Science (or related field),,,,,Employed full-time,Consumer Products,I love my job,,Part-time Remote,No,I am open to new job opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.180928832,France,25-29,Male,Tabs,6 - 10 years,Desktop developer,Ubuntu,,Android,Arduino / Raspberry Pi,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,SQL,,,,,,,Android,,AngularJS,,,,,,,,,,,,,,,,Java,,,,,,,,,Python,,,Ruby,,,,,,,,,,,,,,On-the-job training,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,,Bachelor of Science in Computer Science (or related field),,,,"$20,000 - $40,000",30000,Employed full-time,Finance / Banking,I love my job,I can recommend or request products,Never,No,I am open to new job opportunities,,,,,Industry,,,,Work/life balance,,,Office location,,,,,,,Neutral - I don't mind working in the office or remotely,,,Searching for a job that seems interesting,,,,The interview process,Rarely,I wish more recruiters contacted me!,Great,Tolerate,I don't have an account,Tolerate,Great,Hate,Tolerate,Message is personalized,,,,,,,,Salary,Benefits,,,Office location,,People I would be working with,,Hate,Tolerate,Great,Great,Great,Show meæmore live code,Be more flexible about interview scheduling,,,,,Show me the space in which I will work,,,,,Goodæselection of relevant jobs,,,,0,2-5 hours per week,Multipleætimes a day,NotePad++,,Light,,,,,Perforce,,,,,,,Git,,,,Because I can't do my job without it,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,It feels good to demonstrate my expertise.,,,,,
0.978544665,United States,51-60,Male,Spaces,11+ years,Data scientist,Windows 7,,,,,C,C++,,,,,,,,,,,,,,Java,,,Matlab,,,,,,Python,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Java,,,Matlab,,,,,,Python,R,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,"$140,000 - $160,000",150000,Employed full-time,Other (please specify),I'm somewhat satisfied with my job,I can recommend or request products,Part-time Remote,No,I am not interested in other job opportunities,,,Ability to make or influence important decisions,,Industry,,,,Work/life balance,,,,,,,,,,It's non-negotiable,,,Searching for a job that seems interesting,Interesting companies rarely respond,,,,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Tolerate,Great,I don't have an account,Hate,Great,I don't have an account,Hate,,,,Team I would be working with isædescribed,,,Benefits / perks of the work environment are described,,,,,,,,,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,,,,Introduce me to the boss,,,Show me the space in which I will work,,Prepare me for who I will be speaking with,,,,,,,3,1-2 hours per week,Once a day,Vim,,Light,,,SVN,,,,,,,,,SVN,,,To give help to others,,,,,,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,,,,
0.695411846,United States,< 20,Male,Tabs,2 - 5 years,Front-end web developer,Windows 8,,Android,,,,,,,,,,,,,,,,,,,,,,,,,,PHP,,,,,,,,,,,,,,,Wordpress,,Android,,,,,,,,,,,,,,,,,iOS,,,,,,,,,PHP,,,,,,,,,,,,,,,Wordpress,,No formal training; I'm self-taught,,,,,,,,,,,"Less than $20,000",10000,Freelance / Contractor,Web Services,I'm somewhat satisfied with my job,I can buy anything I want without asking anyone,Full-time Remote,No,I am open to new job opportunities,,,,,,,,,,,,,Quality of colleagues,,Company reputation,,,Flexible work hours,Somewhat important,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,,,,,Never,I wish more recruiters contacted me!,Great,I don't have an account,I don't have an account,Hate,I don't have an account,I don't have an account,I don't have an account,Message is personalized,,,Team I would be working with isædescribed,,Salary information is provided,,,Salary,,Company name,,,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Tolerate,Tolerate,Great,Great,,,,Introduce me to the boss,Introduce me to the team,,,,Prepare me for who I will be speaking with,,,,,,,0,10-20 hours per week,Multipleætimes a day,Sublime Text,,Dark,,,,,,,,,,I don't use source control,,,,To get help for my job,To give help to others,,,,,To receive help onæmy personal projects,,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,,,,"I don't answer much (or at all), but I want to answer more"
0.812836382,India,25-29,Male,It depends,Less than 1 year,Graphics programmer,Windows 7,,,,,C,C++,,,,,,,,,,,,,,,,,Matlab,,,,,,Python,,,,,,,,,,,,,,,,Android,Arduino / Raspberry Pi,,C,C++,,,,,,,,,,,,,,,,,Matlab,,,,,,Python,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,Masters Degree in Computer Science (or related field),,,"Less than $20,000",10000,Employed full-time,Software Products,I'm somewhat satisfied with my job,I have a discretionary budget at my disposal,Never,Yes,I am open to new job opportunities,,,Ability to make or influence important decisions,,,,,,,,,,,Company culture,,Building something that matters,,,Somewhat important,,Finding an open job that I'm qualified for,,,Writing my CV and keeping it updated,,,A few times a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Tolerate,I don't have an account,,I don't have an account,I don't have an account,Hate,Message is personalized,Code or projects I've worked on are referenced,,Team I would be working with isædescribed,,,,,Salary,,,,,Job title,,Details about the product or project I'd be working on,Hate,Tolerate,Great,Great,Great,,,,,,,Show me the space in which I will work,,,,It's a jobs site specificallyæfor programmers,,,,,2,10-20 hours per week,Multipleætimes a day,NotePad++,,I don't use an IDE,,,,,,,,,,I don't use source control,,,,To get help for my job,,,,,,,Because I love to learn,,Always,,,,,,,,"I don't answer much (or at all), but I want to answer more"
0.832250886,Denmark,30-34,Male,Tabs,6 - 10 years,Back-end web developer,Windows 8,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C++,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-the-job training,,,,,,Bachelor of Science in Computer Science (or related field),,,,Rather not say,Rather not say,Employed full-time,Consumer Products,I'm somewhat dissatisfied with my job,I can recommend or request products,I rarely work remote,Yes,I am actively looking for a new job,,,,,,,,,Work/life balance,,,,Quality of colleagues,,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,,,Taking time off work to interview,,Rarely,I wish more recruiters contacted me!,Great,Tolerate,I don't have an account,Tolerate,I don't have an account,I don't have an account,Hate,Message is personalized,,,Team I would be working with isædescribed,Company culture is described,,,,,,Company name,,,,,,Great,Tolerate,Great,Great,Great,,,,,Introduce me to the team,,,,Prepare me for who I will be speaking with,,It's a jobs site specificallyæfor programmers,,,,,0,1-2 hours per week,Once a day,NotePad++,,Light,Git,,,,,,,,,,,Git,,To get help for my job,,,,,,To receive help onæmy personal projects,,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
0.087191154,Israel,30-34,Male,Tabs,11+ years,"Executive (VP of Eng., CTO, CIO, etc.)",Fedora,,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,Python,,,,,,,,,SQL,,,,,,,,,,,,,,,,,,,,,,,,,Java,,,,,Node.js,,,,Python,,,Ruby,,,,,,SQL,,,,,,,,,,,,,,,,,Other,"$100,000 - $120,000",110000,Employed full-time,Software Products,I'm somewhat satisfied with my job,"I influence purchasing decisions, but don't have final approval",I rarely work remote,No,I am open to new job opportunities,,,Ability to make or influence important decisions,,,,,,,Opportunity for advancement,,,Quality of colleagues,,,,,,Very important,,,Searching for a job that seems interesting,,Writing my CV and keeping it updated,,The interview process,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Tolerate,Great,I don't have an account,Hate,Great,Hate,I don't have an account,Message is personalized,Code or projects I've worked on are referenced,,,Company culture is described,,,,,,,,,,People I would be working with,,Hate,Hate,Tolerate,Great,Great,,,,,Introduce me to the team,,Show me the space in which I will work,,Prepare me for who I will be speaking with,,,,To showcase my Stack Overflow activity,,,3,2-5 hours per week,Multipleætimes a day,Vim,,Light,Git,,,,,,,,,,,Git,,To get help for my job,,,To maintain an online presence,To demonstrate that I'm good at what I do,,,,,Usually,It feels good to help a programmer in need,,,Demonstrating my expertise will benefit me,,,,
0.605063689,Czech Republic,25-29,Male,It depends,6 - 10 years,Full-stack web developer,Ubuntu,,,,,C,,C++11,,,CoffeeScript,,,,,,,,,,,JavaScript,,,MongoDB,Node.js,,,,,,Redis,Ruby,,,,,,,,,,,,,,,,C,,C++11,,,,,,,,,Go,,,,,,,,,,,,,,,,Ruby,,,,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,Rather not say,Rather not say,Freelance / Contractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.038670387,Serbia,25-29,Male,Huh?,1 - 2 years,Back-end web developer,Ubuntu,,,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,,,,,,,,,,,,,,,,,Android,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.906014849,Austria,25-29,Male,Tabs,6 - 10 years,Desktop developer,Windows 8,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Phone,,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Phone,,Xamarin,No formal training; I'm self-taught,On-the-job training,,,,,,Bachelor of Science in Computer Science (or related field),Masters Degree in Computer Science (or related field),,,"$60,000 - $80,000",70000,Employed full-time,Other (please specify),I'm somewhat satisfied with my job,"I influence purchasing decisions, but don't have final approval",Never,No,I am open to new job opportunities,,,,,,Tech stack,,,,,,,Quality of colleagues,,,,,Flexible work hours,Not important,,,,,Writing my CV and keeping it updated,Taking time off work to interview,,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,Great,Hate,Great,I don't have an account,Tolerate,,Code or projects I've worked on are referenced,Stack Overflow activity is mentioned,,,,,,,,,Tech stack,,,,,Hate,Hate,Great,Great,Great,,,,,Introduce me to the team,,,,Prepare me for who I will be speaking with,,It's a jobs site specificallyæfor programmers,Goodæselection of relevant jobs,To showcase my Stack Overflow activity,,,2,5-10 hours per week,Multipleætimes a day,NotePad++,,Light,,,SVN,,,TFS,,,,,,SVN,,,To give help to others,Because I can't do my job without it,,To demonstrate that I'm good at what I do,,,,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,Demonstrating my expertise will benefit me,,,,
0.50443954,Finland,25-29,Male,Spaces,2 - 5 years,Student,Windows 7,,,,,,C++,,C#,,,,,,,,,,,,Java,,,Matlab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rust,,,,,,,,,,,,,,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,,Bachelor of Science in Computer Science (or related field),,,,,,I'm a student,,,,,No (I'm a student),I am actively looking for a new job,,,,,Industry,,,,,Opportunity for advancement,,,,,,,,,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,,,Writing my CV and keeping it updated,,,Never,I wish more recruiters contacted me!,Great,I don't have an account,I don't have an account,Great,I don't have an account,I don't have an account,Tolerate,,,,Team I would be working with isædescribed,Company culture is described,,Benefits / perks of the work environment are described,,,,,Tech stack,Office location,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,,Be more flexible about interview scheduling,Offer remote interviews (ie. via video conference),,,,,,Prepare me for who I will be speaking with,,,,,,,5,20+ hours per week,Once a day,Sublime Text,,Light,Git,,,,,,,,,,,Git,,To get help for my job,,,,,,,Because I love to learn,,Sometimes,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,,,"I don't answer much (or at all), but I want to answer more"
0.532203672,Portugal,20-24,Male,It depends,2 - 5 years,Student,Windows 8,,,,,C,C++,,,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,Python,,,,,,,,,SQL,,,Visual Basic,,,,Android,Arduino / Raspberry Pi,,C,C++,,,,,,,,,,,,,iOS,,JavaScript,,,,,,,PHP,Python,,,,,,,,,SQL,SQL Server,,Visual Basic,Windows Phone,,,,,,,,,Some college coursework in Computer Science (or related field) but no degree,,,,,Unemployed,Unemployed,I'm a student,,,,,No (I'm a student),I am open to new job opportunities,,,,,,,,,,Opportunity for advancement,,,,,,Building something that matters,,Flexible work hours,Neutral - I don't mind working in the office or remotely,,,Searching for a job that seems interesting,,,,,Never,I wish more recruiters contacted me!,Great,I don't have an account,I don't have an account,Hate,I don't have an account,I don't have an account,Tolerate,Message is personalized,,Stack Overflow activity is mentioned,,Company culture is described,,,,Salary,Benefits,Company name,,,,,Details about the product or project I'd be working on,Hate,Hate,Great,Great,Great,,,,,,Offer me a decent cup of coffee,,,,,,,,,,6,2-5 hours per week,Once a month,NotePad++,,Dark,,,,,,,,,,I don't use source control,,Legacy / Custom,,,To give help to others,,,,,To receive help onæmy personal projects,,,Usually,It feels good to help a programmer in need,,,,,,,
0.955720093,Belgium,< 20,Male,Tabs,1 - 2 years,Student,Windows 8,,,,,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,PHP,Python,,,,,,,,,,,,,,,,,,,C,C++,,,,,,,,,,,,,,Java,,,,,,,,,Python,,,,,,,,,SQL,SQL Server,,,,,,,,,,,,,,,,Other,Rather not say,Rather not say,I'm a student,,,,,No (I'm a student),I am not interested in other job opportunities,,,Ability to make or influence important decisions,,,,,,,,,,,,,,Remote working options,Flexible work hours,Very important,,,,Interesting companies rarely respond,,,,Rarely,I wish more recruiters contacted me!,Great,I don't have an account,I don't have an account,Hate,Tolerate,Hate,Hate,Message is personalized,Code or projects I've worked on are referenced,,,,Salary information is provided,,,Salary,,Company name,,,,,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Tolerate,Great,Show meæmore live code,,,,Introduce me to the team,,Show me the space in which I will work,,,,,,,,,0,5-10 hours per week,Once a month,NotePad++,,Light,Git,,,,,,,,,,,Git,,,To give help to others,,,,To communicate with others like me,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,,,,
0.14885971,Belgium,20-24,Female,Tabs,1 - 2 years,Full-stack web developer,Windows 8,,,,,,,,,,,,,,,,,,,,,JavaScript,,,MongoDB,Node.js,,,PHP,,,Redis,,,,,,,SQL,,,,,,"HTML, CSS",,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,PHP,,,,,,,,,,SQL,,,,,,"HTML, CSS",,On-the-job training,,,,,Some college coursework in Computer Science (or related field) but no degree,,,,,"$20,000 - $40,000",30000,Employed full-time,Other (please specify),I'm somewhat dissatisfied with my job,I have no say in purchasing what I need or want at work,I rarely work remote,Yes,I am open to new job opportunities,Salary,,,,,,,,,,,Office location,,,,Building something that matters,,,Somewhat important,Finding time to job search,,Searching for a job that seems interesting,Interesting companies rarely respond,,,,Rarely,I wish more recruiters contacted me!,Great,I don't have an account,I don't have an account,Tolerate,Hate,I don't have an account,Hate,,,,,,Salary information is provided,Benefits / perks of the work environment are described,,Salary,Benefits,,Tech stack,Office location,,,,Great,Tolerate,Great,Great,Great,,Be more flexible about interview scheduling,,,Introduce me to the team,,,,Prepare me for who I will be speaking with,,,,,,,0,1-2 hours per week,Multipleætimes a day,Sublime Text,PHPStorm,Dark,Git,,,,,,,,,,BitBucket,Git,,To get help for my job,To give help to others,,,,To communicate with others like me,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,,,,"I don't answer much (or at all), but I want to answer more"
